forces,force_addedmass,force_inertia,force_drag,time,displacement,velocity,acceleration,enstrophy
-17.49843046310101,-6.570897723416625,-10.92753273968437,-36.027321550724494,4.976562499999989,-34.163235965405285,-0.4004972225218991,-0.026593326723462537,16840.00662219926
-32.583850540477165,-18.821957690550825,-13.761892849926356,-36.26930685779588,4.979687499999989,-34.20345313752763,-0.4038462199250788,-0.03348997403179659,17005.2703256248
-25.742853825210897,-10.41347427059229,-15.329379554618606,-36.57393324788294,4.982812499999989,-34.244024275189005,-0.40757653330238724,-0.03730313377308467,17200.415671897397
-19.146010087742603,-3.3171619947117152,-15.828848093030876,-36.91330502222396,4.985937499999989,-34.28497451329013,-0.4114282287201069,-0.03851695417719672,17401.684898845626
-25.633219686880597,-8.522856171923333,-17.110363514957264,-37.26391103120804,4.989062499999989,-34.32632550287212,-0.4155915629197911,-0.0416333419968417,17682.65290778752
-37.39233517206899,-17.633192641426813,-19.759142530642187,-37.6430162967189,4.9921874999999885,-34.36812503831168,-0.4203991458713866,-0.048075829515955015,17896.58231538999
-37.427620114158685,-15.36224745299746,-22.06537266116123,-38.08078717566114,4.995312499999988,-34.41043337209084,-0.425767529711826,-0.05368383840439435,18252.701769143918
-42.09458657403335,-17.41662900288812,-24.677957571145235,-38.569710506957854,4.998437499999988,-34.45331030506814,-0.43177112983421095,-0.06003600122384926,18717.965236526234
-67.85760341856492,-37.55296859915575,-30.304634819409145,-39.116578178665115,5.001562499999993,-34.496856011989735,-0.439143008597598,-0.07371878763386994,19367.078320004126
-62.33601550223834,-27.859920135096033,-34.47609536714233,-39.78786836634349,5.004687499999993,-34.54118960792731,-0.447528910153874,-0.08385901556276068,20161.697100996516
-54.94067809845358,-17.800493044886423,-37.14018505356717,-40.551565481083095,5.007812499999993,-34.58639415092919,-0.4565619498836835,-0.09033039729809465,21061.155608867368
-80.21205774521593,-37.47299274255228,-42.73906500266361,-41.374498843642165,5.010937499999993,-34.632570028755914,-0.46695560665087354,-0.10393656767190036,22310.546793625646
-88.80611286528071,-40.084753785536044,-48.72135907974463,-42.32139959629967,5.0140624999999925,-34.679857943464455,-0.47880268751987487,-0.11847080869001307,23743.77958245825
-113.62548414561685,-56.50027134182755,-57.12521280378934,-43.400751803715046,5.017187499999992,-34.7284326503291,-0.4926914497729683,-0.13888762253093417,25544.16977966879
-74.90195007509294,-15.47665582855117,-59.42529424654176,-44.66592385931658,5.020312499999992,-34.77842409334481,-0.5071374105412778,-0.14445960768309524,27635.581002519553
-82.92959931090067,-20.47481452794992,-62.45478478295075,-45.98234979130443,5.023437499999992,-34.82989684282011,-0.5223175789648059,-0.15180168423528126,30058.59808509829
-97.3510165832548,-30.41921726252798,-66.93179932072674,-47.36603939696042,5.026562499999992,-34.88294189264339,-0.5385834175007206,-0.1626583853591473,32890.3234546944
-106.30729883131318,-34.34761486004783,-71.95968397126528,-48.84882018173646,5.029687499999992,-34.93767448217013,-0.5560683730341899,-0.1748495553346933,36268.468855178304
